geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B08126_003E,B08126_006E,B08126_008E,B08126_009E,B08126_011E,B08126_012E,B08126_014E,B08126_015E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
06013352101,2012,"Census Tract 3521.01, Contra Costa County, California",3726.0,143542.0,1000001.0,2608.0,89.0,7.0,380.0,48.0,17.0,187.0,396.0,56.0,55.0,26.0,157.0,449.0,113.0,58.0,0.0,594.0,15.0,6.0,06,013,352101
06013352102,2012,"Census Tract 3521.02, Contra Costa County, California",5269.0,144792.0,952000.0,4130.0,14.0,0.0,580.0,0.0,0.0,174.0,371.0,45.0,111.0,61.0,341.0,639.0,161.0,139.0,0.0,1404.0,15.0,0.0,06,013,352102
06013352201,2012,"Census Tract 3522.01, Contra Costa County, California",6156.0,115531.0,857900.0,4424.0,36.0,14.0,967.0,0.0,0.0,184.0,545.0,71.0,263.0,64.0,431.0,610.0,226.0,61.0,0.0,1618.0,198.0,112.0,06,013,352201
06013352202,2012,"Census Tract 3522.02, Contra Costa County, California",2409.0,114531.0,785300.0,1742.0,65.0,0.0,395.0,0.0,0.0,71.0,136.0,61.0,61.0,54.0,167.0,256.0,87.0,0.0,0.0,808.0,10.0,4.0,06,013,352202
06013353001,2012,"Census Tract 3530.01, Contra Costa County, California",3501.0,174313.0,954300.0,2631.0,189.0,0.0,343.0,0.0,0.0,233.0,105.0,55.0,95.0,73.0,391.0,416.0,58.0,27.0,0.0,913.0,32.0,7.0,06,013,353001
06013353002,2012,"Census Tract 3530.02, Contra Costa County, California",3973.0,159868.0,1000001.0,2945.0,2.0,0.0,487.0,0.0,27.0,193.0,319.0,51.0,132.0,22.0,294.0,501.0,129.0,37.0,0.0,967.0,71.0,13.0,06,013,353002
06013354001,2012,"Census Tract 3540.01, Contra Costa County, California",1760.0,161757.0,821400.0,1389.0,48.0,0.0,229.0,0.0,0.0,78.0,16.0,57.0,46.0,82.0,126.0,255.0,44.0,16.0,0.0,365.0,23.0,28.0,06,013,354001
06013354002,2012,"Census Tract 3540.02, Contra Costa County, California",6315.0,159844.0,1000001.0,4972.0,40.0,35.0,601.0,0.0,108.0,320.0,239.0,106.0,98.0,22.0,512.0,451.0,49.0,134.0,0.0,2117.0,97.0,23.0,06,013,354002
06013355107,2012,"Census Tract 3551.07, Contra Costa County, California",4565.0,84461.0,312500.0,1881.0,437.0,0.0,988.0,92.0,0.0,103.0,1064.0,200.0,231.0,56.0,213.0,723.0,57.0,105.0,0.0,738.0,74.0,0.0,06,013,355107
06013355108,2012,"Census Tract 3551.08, Contra Costa County, California",13545.0,90539.0,343300.0,2916.0,2710.0,100.0,3343.0,0.0,72.0,745.0,3659.0,279.0,890.0,70.0,460.0,1465.0,376.0,329.0,0.0,1989.0,86.0,23.0,06,013,355108
06013355109,2012,"Census Tract 3551.09, Contra Costa County, California",6503.0,92236.0,278300.0,2534.0,902.0,32.0,659.0,179.0,0.0,246.0,1951.0,126.0,256.0,79.0,370.0,523.0,270.0,105.0,62.0,715.0,90.0,59.0,06,013,355109
06013355110,2012,"Census Tract 3551.10, Contra Costa County, California",4162.0,84686.0,237100.0,1294.0,696.0,91.0,80.0,0.0,0.0,61.0,1940.0,44.0,122.0,48.0,274.0,405.0,106.0,229.0,0.0,477.0,0.0,0.0,06,013,355110
06013355111,2012,"Census Tract 3551.11, Contra Costa County, California",6914.0,101143.0,283300.0,2362.0,1653.0,0.0,787.0,252.0,84.0,135.0,1641.0,178.0,227.0,47.0,280.0,699.0,170.0,188.0,0.0,839.0,80.0,0.0,06,013,355111
06013355112,2012,"Census Tract 3551.12, Contra Costa County, California",5138.0,163866.0,1000001.0,4151.0,54.0,0.0,396.0,7.0,0.0,119.0,411.0,301.0,242.0,22.0,362.0,396.0,30.0,38.0,0.0,1416.0,107.0,3.0,06,013,355112
06013355113,2012,"Census Tract 3551.13, Contra Costa County, California",4848.0,144271.0,963700.0,2490.0,402.0,0.0,1299.0,0.0,0.0,178.0,479.0,16.0,265.0,113.0,244.0,500.0,50.0,32.0,0.0,1211.0,0.0,0.0,06,013,355113
06013355114,2012,"Census Tract 3551.14, Contra Costa County, California",11177.0,152390.0,842500.0,5041.0,305.0,0.0,4331.0,0.0,0.0,782.0,718.0,53.0,586.0,277.0,855.0,820.0,161.0,264.0,0.0,2738.0,142.0,34.0,06,013,355114
06013355115,2012,"Census Tract 3551.15, Contra Costa County, California",4782.0,90000.0,730900.0,1521.0,509.0,46.0,1897.0,0.0,0.0,131.0,678.0,214.0,247.0,7.0,217.0,321.0,236.0,73.0,0.0,904.0,92.0,74.0,06,013,355115
06013355116,2012,"Census Tract 3551.16, Contra Costa County, California",5776.0,193329.0,835400.0,1090.0,66.0,42.0,3909.0,0.0,11.0,330.0,328.0,18.0,187.0,184.0,324.0,279.0,48.0,97.0,0.0,1818.0,114.0,0.0,06,013,355116
06013355117,2012,"Census Tract 3551.17, Contra Costa County, California",6920.0,172888.0,786000.0,1246.0,60.0,55.0,5006.0,175.0,25.0,79.0,317.0,29.0,242.0,97.0,204.0,561.0,56.0,81.0,0.0,1501.0,113.0,0.0,06,013,355117
06013355200,2012,"Census Tract 3552, Contra Costa County, California",6207.0,76223.0,348500.0,892.0,435.0,7.0,2877.0,0.0,0.0,339.0,1657.0,141.0,465.0,71.0,248.0,820.0,203.0,136.0,48.0,1140.0,52.0,28.0,06,013,355200
06013355301,2012,"Census Tract 3553.01, Contra Costa County, California",7872.0,120278.0,524900.0,4870.0,456.0,11.0,991.0,0.0,52.0,392.0,1100.0,308.0,557.0,69.0,386.0,737.0,301.0,101.0,0.0,1536.0,87.0,35.0,06,013,355301
06013355302,2012,"Census Tract 3553.02, Contra Costa County, California",3678.0,173109.0,895600.0,2611.0,60.0,31.0,698.0,0.0,9.0,138.0,131.0,30.0,124.0,64.0,214.0,461.0,45.0,18.0,0.0,1041.0,72.0,96.0,06,013,355302
06013355304,2012,"Census Tract 3553.04, Contra Costa County, California",7531.0,101976.0,547900.0,5200.0,156.0,42.0,679.0,0.0,0.0,184.0,1281.0,237.0,333.0,120.0,609.0,741.0,270.0,386.0,0.0,1877.0,61.0,0.0,06,013,355304
06013355306,2012,"Census Tract 3553.06, Contra Costa County, California",5046.0,118125.0,613800.0,4231.0,15.0,0.0,195.0,0.0,35.0,114.0,456.0,123.0,308.0,10.0,323.0,582.0,144.0,90.0,9.0,1149.0,47.0,0.0,06,013,355306
06013356001,2012,"Census Tract 3560.01, Contra Costa County, California",4185.0,80956.0,342100.0,974.0,479.0,0.0,1449.0,0.0,72.0,302.0,909.0,109.0,193.0,24.0,254.0,354.0,200.0,210.0,0.0,542.0,82.0,30.0,06,013,356001
06013356002,2012,"Census Tract 3560.02, Contra Costa County, California",5625.0,107803.0,516800.0,2284.0,857.0,23.0,1238.0,101.0,31.0,154.0,937.0,148.0,212.0,50.0,172.0,728.0,152.0,151.0,0.0,1077.0,20.0,0.0,06,013,356002
06013357000,2012,"Census Tract 3570, Contra Costa County, California",2979.0,83793.0,370100.0,2314.0,27.0,23.0,72.0,0.0,0.0,93.0,450.0,84.0,135.0,45.0,117.0,335.0,178.0,82.0,0.0,517.0,30.0,0.0,06,013,357000
06013358000,2012,"Census Tract 3580, Contra Costa County, California",4984.0,54949.0,298100.0,2482.0,672.0,76.0,673.0,0.0,11.0,124.0,952.0,190.0,421.0,75.0,175.0,398.0,107.0,103.0,0.0,546.0,43.0,6.0,06,013,358000
06013359102,2012,"Census Tract 3591.02, Contra Costa County, California",5354.0,63906.0,313200.0,1336.0,705.0,118.0,1260.0,0.0,6.0,632.0,1329.0,98.0,164.0,45.0,163.0,522.0,181.0,198.0,0.0,675.0,96.0,36.0,06,013,359102
06013359103,2012,"Census Tract 3591.03, Contra Costa County, California",4991.0,72344.0,342300.0,1975.0,676.0,0.0,1144.0,0.0,0.0,573.0,623.0,64.0,196.0,9.0,184.0,723.0,298.0,278.0,12.0,568.0,43.0,0.0,06,013,359103
06013359104,2012,"Census Tract 3591.04, Contra Costa County, California",2061.0,69725.0,231500.0,375.0,241.0,0.0,812.0,0.0,0.0,109.0,524.0,0.0,116.0,102.0,202.0,205.0,17.0,102.0,0.0,603.0,121.0,0.0,06,013,359104
06013359105,2012,"Census Tract 3591.05, Contra Costa County, California",4768.0,109135.0,442200.0,1004.0,867.0,23.0,2017.0,0.0,97.0,243.0,517.0,73.0,187.0,127.0,314.0,523.0,150.0,154.0,0.0,1172.0,126.0,0.0,06,013,359105
06013359202,2012,"Census Tract 3592.02, Contra Costa County, California",6197.0,97000.0,388900.0,2397.0,90.0,83.0,1358.0,12.0,60.0,111.0,2169.0,115.0,427.0,93.0,198.0,702.0,145.0,142.0,0.0,1127.0,80.0,20.0,06,013,359202
06013359203,2012,"Census Tract 3592.03, Contra Costa County, California",6826.0,83926.0,333900.0,1430.0,1417.0,57.0,2451.0,0.0,0.0,545.0,945.0,121.0,363.0,0.0,240.0,561.0,227.0,196.0,0.0,1107.0,22.0,5.0,06,013,359203
06013359204,2012,"Census Tract 3592.04, Contra Costa County, California",4645.0,109798.0,408600.0,722.0,566.0,48.0,2568.0,60.0,0.0,126.0,555.0,78.0,266.0,15.0,172.0,538.0,136.0,230.0,0.0,1185.0,70.0,10.0,06,013,359204
06013360101,2012,"Census Tract 3601.01, Contra Costa County, California",5178.0,92116.0,367300.0,2303.0,627.0,0.0,868.0,0.0,0.0,331.0,1049.0,296.0,220.0,95.0,144.0,623.0,203.0,86.0,0.0,945.0,34.0,55.0,06,013,360101
06013360102,2012,"Census Tract 3601.02, Contra Costa County, California",4310.0,116813.0,470200.0,1868.0,545.0,0.0,976.0,0.0,0.0,222.0,699.0,55.0,261.0,68.0,251.0,622.0,79.0,227.0,0.0,936.0,58.0,39.0,06,013,360102
06013360200,2012,"Census Tract 3602, Contra Costa County, California",4681.0,63059.0,337200.0,1870.0,605.0,102.0,1020.0,36.0,31.0,240.0,842.0,166.0,238.0,18.0,70.0,640.0,195.0,60.0,0.0,615.0,13.0,9.0,06,013,360200
06013361000,2012,"Census Tract 3610, Contra Costa County, California",4290.0,70443.0,334700.0,1672.0,669.0,27.0,824.0,49.0,24.0,271.0,762.0,109.0,298.0,41.0,77.0,671.0,147.0,65.0,8.0,700.0,138.0,20.0,06,013,361000
06013362000,2012,"Census Tract 3620, Contra Costa County, California",2598.0,71563.0,397000.0,1520.0,320.0,26.0,209.0,0.0,0.0,89.0,444.0,50.0,43.0,62.0,84.0,427.0,79.0,6.0,9.0,748.0,22.0,13.0,06,013,362000
06013363000,2012,"Census Tract 3630, Contra Costa County, California",7228.0,52500.0,294400.0,2412.0,1656.0,0.0,1081.0,38.0,35.0,428.0,1578.0,136.0,236.0,158.0,182.0,930.0,303.0,198.0,33.0,948.0,121.0,34.0,06,013,363000
06013364002,2012,"Census Tract 3640.02, Contra Costa County, California",5030.0,57350.0,336100.0,1690.0,506.0,14.0,682.0,0.0,0.0,244.0,1894.0,122.0,189.0,23.0,145.0,525.0,201.0,33.0,0.0,302.0,42.0,12.0,06,013,364002
06013365002,2012,"Census Tract 3650.02, Contra Costa County, California",5428.0,42024.0,183300.0,145.0,1621.0,52.0,534.0,0.0,7.0,96.0,2988.0,164.0,314.0,10.0,186.0,429.0,168.0,77.0,0.0,342.0,29.0,7.0,06,013,365002
06013365003,2012,"Census Tract 3650.03, Contra Costa County, California",5006.0,68512.0,327300.0,877.0,1491.0,23.0,1660.0,0.0,65.0,171.0,719.0,52.0,417.0,38.0,273.0,802.0,38.0,182.0,20.0,1053.0,68.0,116.0,06,013,365003
06013366001,2012,"Census Tract 3660.01, Contra Costa County, California",4498.0,63269.0,235800.0,699.0,449.0,7.0,1186.0,0.0,0.0,14.0,2143.0,211.0,261.0,13.0,129.0,301.0,239.0,68.0,0.0,218.0,10.0,16.0,06,013,366001
06013366002,2012,"Census Tract 3660.02, Contra Costa County, California",6114.0,43204.0,197000.0,511.0,664.0,39.0,901.0,85.0,34.0,125.0,3755.0,374.0,328.0,38.0,101.0,535.0,333.0,83.0,0.0,335.0,47.0,10.0,06,013,366002
06013367100,2012,"Census Tract 3671, Contra Costa County, California",5020.0,48727.0,342000.0,585.0,2183.0,33.0,911.0,0.0,14.0,134.0,1193.0,137.0,270.0,44.0,165.0,521.0,234.0,33.0,10.0,611.0,67.0,9.0,06,013,367100
06013367200,2012,"Census Tract 3672, Contra Costa County, California",5160.0,46904.0,247000.0,517.0,786.0,0.0,1440.0,61.0,0.0,99.0,2257.0,337.0,367.0,50.0,88.0,445.0,264.0,15.0,0.0,457.0,56.0,44.0,06,013,367200
06013368001,2012,"Census Tract 3680.01, Contra Costa County, California",4835.0,50697.0,187200.0,166.0,370.0,36.0,55.0,0.0,0.0,57.0,4187.0,191.0,319.0,16.0,64.0,192.0,113.0,88.0,0.0,110.0,45.0,8.0,06,013,368001
06013368002,2012,"Census Tract 3680.02, Contra Costa County, California",3345.0,38155.0,152300.0,304.0,135.0,20.0,451.0,0.0,22.0,20.0,2393.0,141.0,170.0,0.0,41.0,153.0,218.0,50.0,0.0,98.0,26.0,0.0,06,013,368002
06013369001,2012,"Census Tract 3690.01, Contra Costa County, California",6558.0,32427.0,193100.0,1288.0,1690.0,283.0,728.0,0.0,0.0,222.0,2581.0,153.0,281.0,10.0,83.0,252.0,375.0,66.0,0.0,398.0,9.0,0.0,06,013,369001
06013369002,2012,"Census Tract 3690.02, Contra Costa County, California",2696.0,60690.0,271000.0,964.0,591.0,0.0,366.0,0.0,0.0,225.0,550.0,69.0,69.0,30.0,73.0,208.0,141.0,39.0,0.0,300.0,27.0,0.0,06,013,369002
06013370000,2012,"Census Tract 3700, Contra Costa County, California",2889.0,78429.0,321700.0,1240.0,341.0,0.0,497.0,0.0,0.0,185.0,626.0,101.0,150.0,83.0,203.0,271.0,109.0,55.0,0.0,509.0,73.0,20.0,06,013,370000
06013371000,2012,"Census Tract 3710, Contra Costa County, California",5227.0,57333.0,248700.0,1503.0,573.0,29.0,1003.0,31.0,21.0,180.0,1916.0,178.0,219.0,58.0,243.0,571.0,330.0,58.0,0.0,577.0,125.0,62.0,06,013,371000
06013372000,2012,"Census Tract 3720, Contra Costa County, California",7045.0,58300.0,227500.0,1249.0,1049.0,0.0,1056.0,0.0,0.0,135.0,3556.0,318.0,272.0,70.0,65.0,695.0,414.0,77.0,0.0,579.0,49.0,0.0,06,013,372000
06013373000,2012,"Census Tract 3730, Contra Costa County, California",4205.0,38900.0,162800.0,214.0,442.0,41.0,503.0,12.0,0.0,10.0,2983.0,307.0,256.0,9.0,117.0,311.0,201.0,16.0,0.0,93.0,25.0,0.0,06,013,373000
06013374000,2012,"Census Tract 3740, Contra Costa County, California",5045.0,49919.0,255700.0,932.0,568.0,2.0,743.0,0.0,145.0,98.0,2557.0,173.0,161.0,37.0,104.0,383.0,148.0,171.0,0.0,510.0,40.0,12.0,06,013,374000
06013375000,2012,"Census Tract 3750, Contra Costa County, California",4772.0,42875.0,169100.0,229.0,435.0,19.0,135.0,0.0,0.0,127.0,3827.0,400.0,102.0,0.0,72.0,161.0,423.0,27.0,0.0,89.0,0.0,0.0,06,013,375000
06013376000,2012,"Census Tract 3760, Contra Costa County, California",6120.0,29119.0,156400.0,318.0,1982.0,16.0,596.0,0.0,0.0,90.0,3134.0,340.0,213.0,0.0,47.0,377.0,298.0,97.0,0.0,270.0,39.0,0.0,06,013,376000
06013377000,2012,"Census Tract 3770, Contra Costa County, California",6992.0,38552.0,106300.0,570.0,1435.0,76.0,194.0,0.0,53.0,49.0,4675.0,321.0,296.0,36.0,35.0,435.0,472.0,79.0,31.0,196.0,0.0,40.0,06,013,377000
06013378000,2012,"Census Tract 3780, Contra Costa County, California",3346.0,79815.0,527500.0,2196.0,136.0,0.0,186.0,0.0,0.0,146.0,682.0,108.0,203.0,52.0,276.0,376.0,175.0,101.0,0.0,978.0,69.0,19.0,06,013,378000
06013379000,2012,"Census Tract 3790, Contra Costa County, California",6102.0,35764.0,176600.0,161.0,2079.0,0.0,204.0,0.0,7.0,9.0,3642.0,277.0,167.0,39.0,89.0,258.0,280.0,106.0,0.0,182.0,10.0,8.0,06,013,379000
06013380000,2012,"Census Tract 3800, Contra Costa County, California",5424.0,59266.0,379400.0,1431.0,1986.0,0.0,467.0,51.0,12.0,53.0,1424.0,231.0,191.0,21.0,196.0,830.0,102.0,131.0,0.0,809.0,83.0,0.0,06,013,380000
06013381000,2012,"Census Tract 3810, Contra Costa County, California",6356.0,51132.0,216400.0,453.0,2835.0,11.0,221.0,0.0,0.0,111.0,2736.0,317.0,361.0,135.0,64.0,594.0,186.0,19.0,0.0,321.0,68.0,0.0,06,013,381000
06013382000,2012,"Census Tract 3820, Contra Costa County, California",6868.0,35511.0,227900.0,612.0,3368.0,0.0,759.0,0.0,0.0,46.0,2083.0,163.0,230.0,97.0,70.0,456.0,379.0,92.0,0.0,379.0,28.0,21.0,06,013,382000
06013383000,2012,"Census Tract 3830, Contra Costa County, California",4940.0,59545.0,390100.0,2344.0,529.0,0.0,1150.0,22.0,0.0,306.0,589.0,172.0,295.0,96.0,191.0,741.0,253.0,216.0,0.0,1019.0,101.0,0.0,06,013,383000
06013384000,2012,"Census Tract 3840, Contra Costa County, California",4034.0,110625.0,578800.0,2336.0,276.0,19.0,707.0,0.0,16.0,386.0,313.0,130.0,240.0,146.0,104.0,621.0,186.0,157.0,0.0,953.0,141.0,38.0,06,013,384000
06013385100,2012,"Census Tract 3851, Contra Costa County, California",2451.0,102250.0,721500.0,1437.0,190.0,0.0,546.0,0.0,0.0,50.0,228.0,18.0,39.0,0.0,123.0,375.0,32.0,18.0,0.0,623.0,9.0,32.0,06,013,385100
06013385200,2012,"Census Tract 3852, Contra Costa County, California",1243.0,120476.0,616700.0,667.0,30.0,5.0,435.0,0.0,0.0,21.0,85.0,4.0,61.0,24.0,33.0,163.0,10.0,18.0,0.0,242.0,15.0,0.0,06,013,385200
06013386000,2012,"Census Tract 3860, Contra Costa County, California",3179.0,49107.0,400500.0,931.0,521.0,14.0,864.0,0.0,0.0,288.0,561.0,59.0,295.0,51.0,71.0,306.0,173.0,35.0,0.0,569.0,75.0,0.0,06,013,386000
06013387000,2012,"Census Tract 3870, Contra Costa County, California",2494.0,60694.0,456100.0,1406.0,242.0,0.0,599.0,19.0,7.0,56.0,165.0,102.0,94.0,86.0,88.0,278.0,131.0,91.0,0.0,659.0,57.0,0.0,06,013,387000
06013388000,2012,"Census Tract 3880, Contra Costa County, California",2767.0,72667.0,523700.0,1458.0,206.0,0.0,572.0,0.0,30.0,160.0,341.0,23.0,100.0,30.0,30.0,508.0,111.0,67.0,0.0,553.0,63.0,3.0,06,013,388000
06013389100,2012,"Census Tract 3891, Contra Costa County, California",2155.0,72656.0,542800.0,1014.0,36.0,0.0,457.0,0.0,6.0,29.0,613.0,20.0,69.0,80.0,54.0,370.0,109.0,50.0,0.0,549.0,120.0,15.0,06,013,389100
06013389200,2012,"Census Tract 3892, Contra Costa County, California",1659.0,43080.0,337500.0,478.0,147.0,0.0,566.0,0.0,0.0,83.0,385.0,56.0,136.0,17.0,100.0,174.0,92.0,20.0,0.0,266.0,57.0,13.0,06,013,389200
06013390100,2012,"Census Tract 3901, Contra Costa County, California",2408.0,96528.0,645200.0,1376.0,63.0,0.0,499.0,0.0,0.0,214.0,256.0,18.0,25.0,43.0,22.0,411.0,109.0,36.0,0.0,538.0,12.0,0.0,06,013,390100
06013390200,2012,"Census Tract 3902, Contra Costa County, California",1737.0,125000.0,594100.0,1218.0,19.0,0.0,278.0,0.0,4.0,155.0,63.0,67.0,45.0,16.0,39.0,294.0,68.0,45.0,0.0,418.0,29.0,0.0,06,013,390200
06013391000,2012,"Census Tract 3910, Contra Costa County, California",2544.0,125441.0,758100.0,2092.0,34.0,14.0,241.0,0.0,0.0,69.0,108.0,59.0,70.0,84.0,83.0,450.0,17.0,24.0,0.0,683.0,0.0,27.0,06,013,391000
06013392000,2012,"Census Tract 3920, Contra Costa County, California",2560.0,134569.0,730400.0,1797.0,30.0,0.0,326.0,0.0,0.0,269.0,138.0,26.0,57.0,36.0,125.0,492.0,85.0,43.0,0.0,625.0,37.0,8.0,06,013,392000
06013392200,2012,"Census Tract 3922, Contra Costa County, California",11203.0,76242.0,302200.0,1867.0,2054.0,146.0,2687.0,94.0,116.0,322.0,3919.0,210.0,589.0,74.0,467.0,917.0,516.0,145.0,27.0,1163.0,226.0,0.0,06,013,392200
06013392300,2012,"Census Tract 3923, Contra Costa County, California",2710.0,128750.0,522700.0,143.0,545.0,0.0,1351.0,0.0,0.0,421.0,250.0,51.0,105.0,0.0,126.0,444.0,161.0,98.0,0.0,707.0,46.0,5.0,06,013,392300
06013990000,2012,"Census Tract 9900, Contra Costa County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,013,990000
06013301000,2012,"Census Tract 3010, Contra Costa County, California",3697.0,49694.0,251200.0,2380.0,76.0,22.0,182.0,0.0,0.0,175.0,884.0,259.0,98.0,0.0,181.0,357.0,73.0,10.0,0.0,233.0,26.0,30.0,06,013,301000
06013302005,2012,"Census Tract 3020.05, Contra Costa County, California",6307.0,53433.0,183700.0,2590.0,345.0,149.0,560.0,0.0,0.0,45.0,2618.0,286.0,379.0,112.0,126.0,409.0,325.0,95.0,18.0,387.0,0.0,29.0,06,013,302005
06081603200,2012,"Census Tract 6032, San Mateo County, California",3912.0,97946.0,628200.0,2681.0,54.0,13.0,348.0,0.0,17.0,186.0,626.0,236.0,172.0,64.0,156.0,475.0,154.0,76.0,0.0,607.0,56.0,8.0,06,081,603200
06081603300,2012,"Census Tract 6033, San Mateo County, California",6942.0,95064.0,625300.0,4783.0,130.0,49.0,414.0,0.0,87.0,193.0,1307.0,299.0,191.0,118.0,328.0,894.0,172.0,181.0,0.0,1568.0,85.0,48.0,06,081,603300
06081603400,2012,"Census Tract 6034, San Mateo County, California",5336.0,97039.0,664200.0,3647.0,74.0,0.0,532.0,0.0,0.0,333.0,750.0,153.0,216.0,135.0,81.0,603.0,235.0,154.0,0.0,1035.0,0.0,0.0,06,081,603400
06081603700,2012,"Census Tract 6037, San Mateo County, California",5567.0,99700.0,646200.0,1832.0,92.0,5.0,1679.0,495.0,0.0,311.0,1153.0,159.0,238.0,103.0,179.0,498.0,347.0,233.0,0.0,1172.0,154.0,7.0,06,081,603700
06081603801,2012,"Census Tract 6038.01, San Mateo County, California",2554.0,63042.0,237200.0,1176.0,0.0,74.0,619.0,0.0,0.0,223.0,478.0,0.0,194.0,120.0,100.0,218.0,119.0,33.0,0.0,652.0,98.0,12.0,06,081,603801
06081603802,2012,"Census Tract 6038.02, San Mateo County, California",5114.0,87616.0,729400.0,2690.0,132.0,25.0,767.0,0.0,0.0,221.0,1279.0,135.0,312.0,103.0,267.0,475.0,84.0,110.0,0.0,966.0,34.0,44.0,06,081,603802
06081603900,2012,"Census Tract 6039, San Mateo County, California",4939.0,92877.0,657700.0,2539.0,137.0,0.0,935.0,0.0,0.0,208.0,1120.0,369.0,201.0,78.0,211.0,830.0,195.0,156.0,0.0,1058.0,166.0,16.0,06,081,603900
06081604000,2012,"Census Tract 6040, San Mateo County, California",2989.0,100905.0,622700.0,1699.0,41.0,9.0,526.0,0.0,0.0,138.0,585.0,101.0,172.0,69.0,125.0,297.0,101.0,79.0,0.0,567.0,35.0,8.0,06,081,604000
06081604101,2012,"Census Tract 6041.01, San Mateo County, California",8113.0,64837.0,574800.0,2152.0,51.0,58.0,1688.0,594.0,140.0,94.0,3380.0,322.0,536.0,28.0,332.0,898.0,728.0,124.0,0.0,1187.0,267.0,78.0,06,081,604101
06081604102,2012,"Census Tract 6041.02, San Mateo County, California",2613.0,56550.0,294800.0,770.0,117.0,6.0,1048.0,0.0,9.0,173.0,490.0,23.0,209.0,34.0,124.0,327.0,145.0,66.0,0.0,558.0,110.0,12.0,06,081,604102
06081604200,2012,"Census Tract 6042, San Mateo County, California",4011.0,72379.0,464400.0,610.0,15.0,28.0,496.0,302.0,0.0,82.0,2506.0,143.0,261.0,14.0,53.0,371.0,235.0,32.0,0.0,326.0,62.0,16.0,06,081,604200
06081604400,2012,"Census Tract 6044, San Mateo County, California",4701.0,82800.0,611000.0,1394.0,35.0,0.0,1996.0,0.0,24.0,144.0,1108.0,219.0,226.0,53.0,192.0,437.0,213.0,56.0,0.0,665.0,119.0,26.0,06,081,604400
06081604500,2012,"Census Tract 6045, San Mateo County, California",3190.0,80750.0,879300.0,1697.0,65.0,0.0,988.0,0.0,0.0,91.0,349.0,113.0,123.0,5.0,89.0,297.0,100.0,135.0,0.0,770.0,40.0,20.0,06,081,604500
06081604600,2012,"Census Tract 6046, San Mateo County, California",2329.0,73421.0,932900.0,1098.0,0.0,0.0,919.0,10.0,0.0,53.0,249.0,60.0,102.0,32.0,153.0,212.0,73.0,31.0,0.0,473.0,40.0,5.0,06,081,604600
06081604700,2012,"Census Tract 6047, San Mateo County, California",2866.0,97188.0,959500.0,1267.0,5.0,0.0,1066.0,104.0,0.0,80.0,344.0,50.0,136.0,43.0,200.0,349.0,158.0,136.0,0.0,564.0,80.0,50.0,06,081,604700
06081604800,2012,"Census Tract 6048, San Mateo County, California",5388.0,82543.0,931800.0,1838.0,252.0,0.0,2292.0,11.0,0.0,89.0,906.0,301.0,182.0,30.0,209.0,410.0,295.0,105.0,0.0,1003.0,85.0,9.0,06,081,604800
06081604900,2012,"Census Tract 6049, San Mateo County, California",3093.0,92625.0,1000001.0,1406.0,11.0,0.0,1503.0,10.0,0.0,57.0,106.0,78.0,127.0,19.0,85.0,245.0,154.0,35.0,0.0,651.0,62.0,21.0,06,081,604900
06081605000,2012,"Census Tract 6050, San Mateo County, California",7888.0,97585.0,1000001.0,4439.0,187.0,36.0,2567.0,8.0,0.0,258.0,393.0,296.0,381.0,97.0,355.0,528.0,149.0,53.0,19.0,1695.0,141.0,58.0,06,081,605000
06081605100,2012,"Census Tract 6051, San Mateo County, California",3110.0,81934.0,1000001.0,1734.0,121.0,20.0,587.0,0.0,0.0,159.0,509.0,46.0,190.0,78.0,96.0,319.0,133.0,86.0,0.0,695.0,164.0,101.0,06,081,605100
06081605200,2012,"Census Tract 6052, San Mateo County, California",3947.0,111824.0,1000001.0,3025.0,25.0,7.0,595.0,0.0,0.0,127.0,168.0,165.0,150.0,63.0,221.0,427.0,47.0,54.0,0.0,943.0,95.0,6.0,06,081,605200
06081605300,2012,"Census Tract 6053, San Mateo County, California",4463.0,85000.0,1000001.0,2940.0,60.0,44.0,586.0,31.0,0.0,161.0,685.0,82.0,378.0,50.0,215.0,323.0,99.0,67.0,0.0,946.0,39.0,49.0,06,081,605300
06081605400,2012,"Census Tract 6054, San Mateo County, California",6085.0,63750.0,992900.0,3443.0,0.0,0.0,876.0,0.0,68.0,176.0,1522.0,341.0,230.0,139.0,298.0,818.0,389.0,82.0,0.0,1272.0,321.0,125.0,06,081,605400
06081605500,2012,"Census Tract 6055, San Mateo County, California",4599.0,60000.0,763500.0,2940.0,10.0,20.0,655.0,44.0,0.0,155.0,775.0,97.0,311.0,82.0,291.0,507.0,343.0,64.0,0.0,1374.0,126.0,14.0,06,081,605500
06081605600,2012,"Census Tract 6056, San Mateo County, California",5542.0,223650.0,1000001.0,3551.0,12.0,4.0,1490.0,0.0,71.0,241.0,173.0,52.0,147.0,108.0,405.0,430.0,141.0,13.0,0.0,1206.0,51.0,67.0,06,081,605600
